CODIGO_CONTABLE,NOMBRE_CUENTA,TIPO,GRUPO,PADRE JULIAN LORENTE LTDA,
190525,Gastos de adecuación,1,6,1247899,
190530,Plusvalía mercantil,1,6,0,
190590,Otros,1,6,44800,
190599,(Amortización acumulada gastos diferidos),1,6,-1043083.54,
1906,"Materiales, mercaderías e insumos",1,4,4647.05,
190610,Mercaderías de cooperativas,1,6,4647.05,
190615,Proveeduría,1,6,0,
1908,Transferencias internas,1,4,0,
1909,Derechos Fiduciarios recibidos por resolución del sector financiero popular y solidario,1,4,0,
190905,De activos de instituciones financieras inviables,1,6,0,
190910,De recursos provenientes de la COSEDE,1,6,0,
1990,Otros,1,4,60537.57,
199005,Impuesto al valor agregado – IVA,1,6,92.94,
199010,Otros impuestos,1,6,46499.78,
199015,Depósitos en garantía y para importaciones,1,6,13825.8,
199025,Faltantes de caja,1,6,0,
199090,Varias,1,6,119.05,
1999,(Provisión para otros activos irrecuperables),1,4,-2762.35,
199905,(Provisión para valuación de inversiones en acciones y participaciones),1,6,0,
199910,(Provisión para valuación de derechos fiduciarios),1,6,0,
199990,(Provisión para otros activos),1,6,-2762.35,
2,PASIVOS,2,1,95302298.5,
21,OBLIGACIONES CON EL PÚBLICO,2,2,82052084.3,
2101,Depósitos a la vista,2,4,18916730.55,
210105,Depósitos monetarios que generan intereses,2,6,0,
210110,Depósitos monetarios que no generan intereses,2,6,0,
210115,Depósitos monetarios de instituciones financieras,2,6,0,
210130,Cheques certificados,2,6,0,
210131,Cheques de emergencia,2,6,0,
210135,Depósitos de ahorro,2,6,18894924.25,
210140,Otros depósitos,2,6,0,
210145,Fondos de tarjetahabientes,2,6,0,
210150,Depósitos por confirmar,2,6,20036.38,
210155,Depósitos de cuenta básica,2,6,1769.92,
2102,Operaciones de reporto,2,4,0,
210205,Operaciones de reporto financiero,2,6,0,
210210,Operaciones de reporto por confirmar,2,6,0,
210215,Operaciones de reporto bursátil,2,6,0,
2103,Depósitos a plazo,2,4,62423077.5,
210305,De 1 a 30 días,,,8977640.59,
210310,De 31 a 90 días,2,6,21027333.74,
210315,De 91 a 180 días,2,6,15176855.53,
210320,De 181 a 360 días,2,6,15967396.25,
210325,De más de 361 días,2,6,1273851.39,
210330,Depósitos por confirmar,2,6,0,
2104,Depósitos de garantía,2,4,0,
2105,Depósitos restringidos,2,4,712276.25,
22,OPERACIONES INTERFINANCIERAS,2,2,0,
2201,Fondos interfinancieros comprados,2,4,0,
220105,Bancos,2,6,0,
220110,Otras instituciones del sistema financiero,2,6,0,
220115,Instituciones del sector financiero popular y solidario,2,6,0,
2202,Operaciones de reporto con instituciones financieras,2,4,0,
220205,Instituciones financieras públicas,2,6,0,
220210,Bancos,2,6,0,
220215,Otras instituciones del sistema financiero,2,6,0,
220220,Instituciones del sector financiero popular y solidario,2,6,0,
2203,Operaciones por confirmar,2,4,0,
23,OBLIGACIONES INMEDIATAS,2,2,14501.17,
2301,Cheques de gerencia,2,4,0,
2302,"Giros, transferencias y cobranzas por pagar",2,4,0,
230205,Giros y transferencias,2,6,0,
230210,Cobranzas,2,6,0,
2303,Recaudaciones para el sector público,2,4,14501.17,
2304,Valores en circulación y cupones por pagar,2,4,0,
230405,Bonos,2,6,0,
230410,Obligaciones,2,6,0,
230415,Otros títulos valores,2,6,0,
24,ACEPTACIONES EN CIRCULACIÓN,2,2,0,
2401,Dentro del plazo,2,4,0,
2402,Después del plazo,2,4,0,
25,CUENTAS POR PAGAR,2,2,5240975.73,
2501,Intereses por pagar,2,4,1664702.98,
250105,Depósitos a la vista,2,6,3520.71,
250110,Operaciones de reporto,2,6,0,
250115,Depósitos a plazo,2,6,1660245.67,
250120,Depósitos en garantía,2,6,0,
250125,Fondos interfinancieros comprados,2,6,0,
250130,Operaciones de reporto con instituciones financieras,2,6,0,
250135,Obligaciones financieras,2,6,0,
250140,Bonos,2,6,0,
250145,Obligaciones,2,6,0,
250150,Otros títulos valores,2,6,0,
250190,Otros,2,6,936.6,
2502,Comisiones por pagar,2,4,0,
2503,Obligaciones patronales,2,4,413116.17,
250305,Remuneraciones,2,6,0,
250310,Beneficios Sociales,2,6,99516.66,
250315,Aportes al IESS,2,6,46320.76,
250320,Fondo de reserva IESS,2,6,773.02,
250325,Participación a empleados,2,6,37013.66,
250330,"Gastos de responsabilidad, residencia y representación",2,6,0,
250390,Otras,2,6,229492.07,
2504,Retenciones,2,4,95962.65,
250405,Retenciones fiscales,2,6,23183.16,
250490,Otras retenciones,2,6,72779.49,
2505,"Contribuciones, impuestos y multas",2,4,76266.09,
250505,Impuesto a la renta,2,6,52339.97,
250510,Multas,2,6,0,
250590,Otras contribuciones e impuestos,2,6,23926.12,
2506,Proveedores,2,4,32498.68,
2507,Obligaciones por compra de cartera,2,4,0,
2508,Garantías crediticias subrogadas pendientes de recuperación,2,4,0,
250805,Créditos comerciales,2,6,0,
250815,Contingentes,2,6,0,
2510,Cuentas por pagar a establecimientos afiliados,2,4,0,
2511,Provisiones para aceptaciones y operaciones contingentes,2,4,0,
2590,Cuentas por pagar varias,2,4,2958429.16,
259010,Excedentes por pagar,2,6,0,
259015,Cheques girados no cobrados,2,6,9014.65,
259090,Otras cuentas por pagar,2,6,2949414.51,
26,Obligaciones financieras,2,2,7834258.5,
2601,Sobregiros,2,4,0,
2602,Obligaciones con instituciones financieras del país y sector financiero popular y solidario,2,4,0,
260205,De 1 a 30 días,,,0,
260210,De 31 a 90 días,2,6,0,
260215,De 91 a 180 días,2,6,0,
260220,De 181 a 360 días,2,6,0,
260225,De más de 360 días,2,6,0,
260250,De 1 a 30 días del sector financiero popular y solidario,2,6,0,
260255,De 31 a 90 días del sector financiero popular y solidario,2,6,0,
260260,De 91 a 180 días del sector financiero popular y solidario,2,6,0,
260265,De 181 a 360 días del sector financiero popular y solidario,2,6,0,
260270,De más de 360 días del sector financiero popular y solidario,2,6,0,
2603,Obligaciones con instituciones financieras del exterior,2,4,3000000,
260305,De 1 a 30 días,,,0,
260310,De 31 a 90 días,2,6,0,
260315,De 91 a 180 días,2,6,0,
260320,De 181 a 360 días,2,6,0,
260325,De más de 360 días,2,6,3000000,
2604,Obligaciones con entidades del grupo financiero en el país y grupo de economía popular y solidaria,2,4,0,
260405,De 1 a 30 días,,,0,
260410,De 31 a 90 días,2,6,0,
260415,De 91 a 180 días,2,6,0,
260420,De 181 a 360 días,2,6,0,
260425,De más de 360 días,2,6,0,
260450,De 1 a 30 días del sector financiero popular y solidario,2,6,0,
260455,De 31 a 90 días del sector financiero popular y solidario,2,6,0,
260460,De 91 a 180 días del sector financiero popular y solidario,2,6,0,
260465,De 181 a 360 días del sector financiero popular y solidario,2,6,0,
260470,De más de 360 días del sector financiero popular y solidario,2,6,0,
2606,Obligaciones con entidades financieras del sector público,2,4,4834258.5,
260605,De 1 a 30 días,,,152853,
260610,De 31 a 90 días,2,6,307882.84,
260615,De 91 a 180 días,2,6,408060.69,
260620,De 181 a 360 días,2,6,684768.13,
260625,De más de 360 días,2,6,3280693.84,
2607,Obligaciones con organismos multilaterales,2,4,0,
260705,De 1 a 30 días,,,0,
260710,De 31 a 90 días,2,6,0,
260715,De 91 a 180 días,2,6,0,
260720,De 181 a 360 días,2,6,0,
260725,De más de 360 días,2,6,0,
2608,Préstamos subordinados,2,4,0,
260805,De 1 a 30 días,,,0,
260810,De 31 a 90 días,2,6,0,
260815,De 91 a 180 días,2,6,0,
260820,De 181 a 360 días,2,6,0,
260825,De más de 360 días,2,6,0,
2609,Obligaciones con entidades del sector público,2,4,0,
260905,De 1 a 30 días,,,0,
260910,De 31 a 90 días,2,6,0,
260915,De 91 a 180 días,2,6,0,
260920,De 181 a 360 días,2,6,0,
260925,De más de 360 días,2,6,0,
2610,Obligaciones con el fondo de liquidez del sector financiero popular y solidario,2,4,0,
261005,Por créditos ordinarios,2,6,0,
261010,Por créditos extraordinarios,2,6,0,
2690,Otras obligaciones,2,4,0,
269005,De 1 a 30 días,,,0,
269010,De 31 a 90 días,2,6,0,
269015,De 91 a 180 días,2,6,0,
269020,De 181 a 360 días,2,6,0,
269025,De más de 360 días,2,6,0,
27,VALORES EN CIRCULACIÓN,2,2,0,
2701,Bonos,2,4,0,
270105,Bonos emitidos por entidades financieras públicas,2,6,0,
270115,Bonos emitidos por entidades financieras de la economía popular y solidaria,2,6,0,
2702,Obligaciones,2,4,0,
270205,Emitidas por instituciones financieras privadas y del sector financiero popular y solidario.,2,6,0,
270210,Emitidas por instituciones financieras públicas,2,6,0,
2703,Otros títulos valores,2,4,0,
270390,Otros títulos valores,2,6,0,
2790,Prima o descuento en colocación de valores en circulación,2,4,0,
29,OTROS PASIVOS,2,2,160478.8,
2901,Ingresos recibidos por anticipado,2,4,0,
290115,Rentas recibidas por anticipado,2,6,0,
290120,Afiliaciones y renovaciones,2,6,0,
290190,Otros,2,6,0,
2902,Consignación para pago de obligaciones,2,4,0,
2903,Fondos en administración,2,4,0,
2908,Transferencias internas,2,4,0,
2911,Subsidios del gobierno nacional,2,4,0,
291105,Subsidios recibidos por anticipado,2,6,0,
291110,Subsidios pendientes de liquidar,2,6,0,
2912,Minusvalía mercantil (Badwill),2,4,0,
2990,Otros,2,4,160478.8,
299005,Sobrantes de caja,2,6,36167.67,
299090,Varios,2,6,124311.13,
3,PATRIMONIO,3,1,12877838.33,
31,CAPITAL SOCIAL,3,2,3443345.65,
3101,Capital Pagado,3,4,0,
3103,Aportes de socios,3,4,3443345.65,
33,RESERVAS,3,2,7956538.66,
3301,Fondo Irrepartible de Reserva Legal,3,4,7006992.2,
330105,Reserva legal Irrepartible,3,6,6919477.98,
330110,Aportes de los socios para capitalización extraordinaria,3,6,0,
330115,Donaciones,3,6,87514.22,
3302,Generales,3,4,0,
3303,Especiales y Facultativas,3,4,949546.46,
3305,Revalorización del patrimonio,3,4,0,
3310,Por resultados no operativos,3,4,0,
34,OTROS APORTES PATRIMONIALES,3,2,0,
3401,OTROS APORTES PATRIMONIALES,3,4,0,
35,SUPERÁVIT POR VALUACIONES,3,2,1477954.02,
3501,"Superávit por valuación de propiedades, equipo y otros",3,4,1477954.02,
3502,Superávit por valuación de inversiones en acciones,3,4,0,
3504,Valuación de inversiones en instrumentos financieros,3,4,0,
36,RESULTADOS,3,2,0,
3601,Utilidades o excedentes acumuladas,3,4,0,
3602,(Pérdidas acumuladas),3,4,0,
3603,Utilidad o excedente del ejercicio,3,4,0,
3604,(Pérdida del ejercicio),3,4,0,
4,GASTOS,4,1,5523840.84,
41,INTERESES CAUSADOS,4,2,2246431.24,
4101,OBLIGACIONES CON EL PÚBLICO,4,4,2003619.43,
410105,Depósitos monetarios,4,6,0,
410110,Depósitos monetarios de instituciones financieras,4,6,0,
410115,Depósitos de ahorro,4,6,82918.68,
410120,Fondos de tarjetahabientes,4,6,0,
410125,Operaciones de reporto,4,6,0,
410130,Depósitos a plazo,4,6,1920699.37,
410135,Depósitos de garantía,4,6,0,
410140,Depósitos de cuenta básica,4,6,1.38,
410190,Otros,4,6,0,
4102,OPERACIONES INTERFINANCIERAS,4,4,0,
410205,Fondos financieros comprados,4,6,0,
410210,Operaciones de reporto con instituciones financieras,4,6,0,
4103,Obligaciones financieras,4,4,242811.81,
410305,Sobregiros,4,6,0,
410310,Obligaciones con instituciones financieras del país y del sector popular y solidario,4,6,0,
410315,Obligaciones con instituciones financieras del exterior,4,6,121000,
410320,Obligaciones con entidades del grupo financiero en el país y grupo de economía popular y solidaria,4,6,0,
410330,Obligaciones con entidades financieras del sector público,4,6,121811.81,
410335,Obligaciones con organismos multilaterales,4,6,0,
410340,Préstamos subordinados,4,6,0,
410345,Obligaciones con entidades del sector público,4,6,0,
410350,Otras obligaciones,4,6,0,
4104,Valores en circulación y obligaciones convertibles en acciones,4,4,0,
410405,Bonos,4,6,0,
410410,Obligaciones,4,6,0,
410415,Otros títulos valores,4,6,0,
4105,Otros intereses,4,4,0,
410590,Otros,4,6,0,
42,COMISIONES CAUSADAS,4,2,26802.45,
4201,Obligaciones financieras,4,4,0,
4202,Operaciones contingentes,4,4,0,
4203,Cobranzas,4,4,0,
4204,Por operaciones de permuta financiera,4,4,0,
4205,Servicios fiduciarios,4,4,26802.45,
4290,Varias,4,4,0,
43,PÉRDIDAS FINANCIERAS,4,2,13701.95,
4302,En valuación de inversiones,4,4,0,
4303,En venta de activos productivos,4,4,0,
430305,En venta de inversiones,4,6,0,
430310,En venta de cartera de créditos,4,6,0,
430390,Otras,4,6,0,
4304,Pérdidas por fideicomiso mercantil,4,4,0,
4305,Prima de inversiones en títulos valores,4,4,0,
4306,Primas en cartera comprada,4,4,13701.95,
44,PROVISIONES,4,2,440642.62,
4401,INVERSIONES,4,4,0,
4402,CARTERA DE CRÉDITOS,4,4,355573.72,
440210,Crédito productivo,4,6,432.12,
440220,Crédito de consumo,4,6,89379.11,
440230,Crédito inmobiliario,4,6,9677.95,
440235,Crédito de vivienda de interés social y público,4,6,0,
440240,Microcrédito,4,6,256084.54,
440245,Crédito educativo,4,6,0,
4403,CUENTAS POR COBRAR,4,4,85068.9,
4404,"Bienes realizables, adjudicados por pago y de arrendamiento mercantil",4,4,0,
4405,OTROS ACTIVOS,4,4,0,
4406,Operaciones contingentes,4,4,0,
4407,Operaciones interfinancieras y de reporto,4,4,0,
45,GASTOS DE OPERACIÓN,4,2,2600332.56,
4501,Gastos de personal,4,4,1019872.52,
450105,Remuneraciones mensuales,4,6,719375.14,
450110,Beneficios Sociales,4,6,94048.2,
450115,"Gastos de representación, residencia y responsabilidad",4,6,0,
450120,Aportes al IESS,4,6,86440,
450125,Impuesto a la renta del personal,4,6,0,
450130,Pensiones y jubilaciones,4,6,1370.25,
450135,Fondo de reserva IESS,4,6,45122.24,
450190,Otros,4,6,73516.69,
4502,Honorarios,4,4,264614.03,
450205,Directores,4,6,78486.52,
450210,Honorarios profesionales,4,6,186127.51,
4503,Servicios varios,4,4,537114.43,
450305,"Movilización, fletes y embalajes",4,6,31298.7,
450310,Servicios de guardianía,4,6,94415.78,
450315,Publicidad y propaganda,4,6,47848.72,
450320,Servicios básicos,4,6,163567.03,
450325,Seguros,4,6,38066.09,
450330,Arrendamientos,4,6,106897.94,
450390,Otros servicios,4,6,55020.17,
4504,"Impuestos, contribuciones y multas",4,4,304105.34,
450405,Impuestos Fiscales,4,6,31.61,
450410,Impuestos Municipales,4,6,67543.31,
450415,Aportes a la SEPS,4,6,35000,
450420,Aportes al COSEDE por prima fija,4,6,142646.46,
450421,Aportes al COSEDE por prima variable,4,6,0,
450430,Multas y otras sanciones,4,6,69.84,
450490,Impuestos y aportes para otros organismos e instituciones,4,6,58814.12,
4505,Depreciaciones,4,4,100759.98,
450505,Bienes arrendados,4,6,0,
450510,Bienes no utilizados por la institución,4,6,0,
450515,Edificios,4,6,6715.33,
450520,Otros locales,4,6,0,
450525,"Muebles, enseres y equipos de oficina",4,6,15977.94,
450530,Equipos de computación,4,6,30517.45,
450535,Unidades de transporte,4,6,2632.5,
450540,Equipos de construcción,4,6,0,
450590,Otros,4,6,44916.76,
4506,Amortizaciones,4,4,105478.47,
450605,Gastos anticipados,4,6,0,
450610,Gastos de constitución y organización,4,6,0,
450615,Gastos de instalación,4,6,48.15,
450620,Estudios,4,6,0,
450625,Programas de computación,4,6,33384.86,
450630,Gastos de adecuación,4,6,68312.11,
450635,Plusvalía mercantil,4,6,0,
450690,Otros,4,6,3733.35,
4507,Otros gastos,4,4,268387.79,
450705,Suministros diversos,4,6,58356.78,
450710,Donaciones,4,6,4204,
450715,Mantenimiento y reparaciones,4,6,89608.28,
450790,Otros,4,6,116218.73,
46,OTRAS PÉRDIDAS OPERACIONALES,4,2,0,
4601,Pérdida en acciones y participaciones,4,4,0,
4602,Pérdida en venta de bienes realizables y recuperados,4,4,0,
4690,Otras,4,4,0,
47,OTROS GASTOS Y PERDIDAS,4,2,106644.2,
4701,Pérdida en venta de bienes,4,4,0,
4702,Pérdida en venta de acciones y participaciones,4,4,0,
4703,Intereses y comisiones devengados en ejercicios anteriores,4,4,106644.2,
4790,Otros,4,4,0,
479005,Pérdida garantías concedidas no recuperadas,4,6,0,
479010,Otros,4,6,0,
48,IMPUESTOS Y PARTICIPACIÓN A EMPLEADOS,4,2,89285.82,
4810,Participación a empleados,4,4,36945.85,
4815,Impuesto a la renta,4,4,52339.97,
4890,Otros,4,4,0,
5,INGRESOS,5,1,5680860.75,
51,INTERESES Y DESCUENTOS GANADOS,5,2,5449402.87,
5101,Depósitos,5,4,45449.25,
510110,Depósitos en instituciones financieras e instituciones del sector financiero popular y solidario,5,6,45449.25,
510115,Overnight,5,6,0,
5102,OPERACIONES INTERFINANCIERAS,5,4,0,
510205,Fondos interfinancieras vendidos,5,6,0,
510210,Operaciones de reporto,5,6,0,
5103,Intereses y descuentos de inversiones en títulos valores,5,4,219494.99,
510305,Inversiones a valor razonable con cambios en el estado de resultados,5,6,0,
510310,Disponibles para la venta,5,6,0,
510315,Mantenidas hasta el vencimiento,5,6,219494.99,
510320,De disponibilidad restringida,5,6,0,
5104,Intereses y descuentos de cartera de créditos,5,4,5184458.63,
510405,Cartera de crédito productivo,5,6,4552.49,
510410,Cartera de crédito de consumo,5,6,2943628.93,
510415,Cartera de crédito inmobiliario,5,6,215511.83,
510420,Cartera de microcrédito,5,6,1951119.86,
510427,Cartera de crédito de vivienda de interés social y público,5,6,0,
510428,Cartera de crédito educativo,5,6,0,
510430,Cartera de créditos refinanciada,5,6,24126.17,
510435,Cartera de créditos reestructurada,5,6,12402.69,
510450,De mora,5,6,33116.66,
510455,Descuentos en cartera comprada,5,6,0,
5190,Otros intereses y descuentos,5,4,0,
519005,Por pagos por cuenta de socios,5,6,0,
519090,Otros,5,6,0,
52,COMISIONES GANADAS,5,2,6,
5201,CARTERA DE CRÉDITOS,5,4,0,
5202,DEUDORES POR ACEPTACIÓN,5,4,0,
5203,Avales,5,4,0,
5204,Fianzas,5,4,0,
5205,Cartas de Crédito,5,4,0,
5290,Otras,5,4,6,
53,UTILIDADES FINANCIERAS,5,2,0,
5302,En valuación de inversiones,5,4,0,
5303,En venta de activos productivos,5,4,0,
530305,En venta de inversiones,5,6,0,
530310,En venta de cartera de créditos,5,6,0,
530390,Otras,5,6,0,
5304,Rendimientos por fideicomiso mercantil,5,4,0,
5305,Arrendamiento financiero,5,4,0,
5390,Otros,5,4,0,
54,INGRESOS POR SERVICIOS,5,2,55215.65,
5401,Servicios fiduciarios,5,4,0,
5404,Manejo y cobranzas,5,4,0,
5405,Garantías crediticias otorgadas por la Corporación Nacional de Finanzas Populares y Solidarias,5,4,0,
5490,Otros servicios,5,4,55215.65,
549005,Tarifados con costo máximo,5,6,50528.98,
549010,Tarifados diferenciados,5,6,4686.67,
55,OTROS INGRESOS OPERACIONALES,5,2,0.29,
5501,Utilidades en acciones y participaciones,5,4,0,
5502,Utilidad en venta de bienes realizables y recuperados,5,4,0,
5503,Dividendos o excedentes por certificados de aportación,5,4,0,
5505,Ingresos por subsidios realizados,5,4,0,
5506,Ingresos por subsidios recuperados,5,4,0,
5590,Otros,5,4,0.29,
56,OTROS INGRESOS,5,2,176235.94,
5601,Utilidad en venta de bienes,5,4,0,
5602,Utilidad en venta de acciones y participaciones,5,4,0,
5603,Arrendamientos,5,4,0,
5604,Recuperaciones de activos financieros,5,4,103642.76,
560405,De activos castigados,5,6,26739.27,
560410,Reversión de provisiones,5,6,15710.11,
560415,Devolución de impuestos y multas,5,6,0,
560420,Intereses y comisiones de ejercicios anteriores,5,6,61193.38,
5690,Otros,5,4,72593.18,
59,Pérdidas y ganancias,5,2,0,
6,CUENTAS CONTINGENTES,6,1,0,
61,DEUDORAS,6,2,0,
6190,Otras cuentas contingentes deudoras,6,4,0,
64,ACREEDORAS,6,2,0,
6401,Avales,6,4,0,
640105,Avales comunes,6,6,0,
640110,Avales con garantía de instituciones financieras del exterior,6,6,0,
6402,Fianzas y garantías,6,4,0,
640205,Garantías aduaneras,6,6,0,
640210,Garantías Corporación Financiera Nacional,6,6,0,
640211,Garantías Corporación Nacional de Finanzas Populares y Solidarias,6,6,0,
640215,Fianzas con garantía de instituciones financieras del exterior,6,6,0,
640290,Otras,6,6,0,
6403,Cartas de Crédito,6,4,0,
640305,Emitidas por la institución,6,6,0,
640310,Emitidas por cuenta de la institución,6,6,0,
640315,Confirmadas,6,6,0,
6404,Créditos aprobados no desembolsados,6,4,0,
640405,Cartera de crédito productivo,6,6,0,
640410,Cartera de crédito de consumo,6,6,0,
640415,Cartera de crédito inmobiliario,6,6,0,
640420,Cartera de microcrédito,6,6,0,
640440,Cartera de crédito de vivienda de interés social y público,6,6,0,
640445,Cartera de crédito educativo,6,6,0,
6405,Compromisos futuros,6,4,0,
640505,Riesgo asumido por cartera vendida,6,6,0,
640510,Riesgo asumido en cartera permutada,6,6,0,
640590,Otros compromisos,6,6,0,
6412,Garantías concedidas por el sistema de garantía crediticio,6,4,0,
641205,Por operaciones vigentes,6,6,0,
641210,Por operaciones pendientes de reclamo,6,6,0,
6490,Otras cuentas contingentes acreedoras,6,4,0,
7,CUENTAS DE ORDEN,7,1,277248753.39,
71,CUENTAS DE ORDEN DEUDORAS,7,2,39434328.6,
7101,Valores y bienes propios en poder de terceros,7,4,3396402.48,
710105,En cobranza,7,6,0,
710110,En custodia,7,6,3396402.48,
710190,Otros,7,6,0,
7102,Activos propios en poder de terceros entregados en garantía,7,4,21062609.6,
710205,Inversiones a valor razonable con cambios en el estado de resultados,7,6,0,
710210,Inversiones disponibles para la venta,7,6,0,
710215,Inversiones mantenidas hasta el vencimiento,7,6,0,
710220,Inversiones de disponibilidad restringida,7,6,0,
710225,Cartera de crédito productivo,7,6,1490752,
710230,Cartera de crédito de consumo,7,6,6025447,
710235,Cartera de crédito inmobiliario,7,6,5672273.6,
710240,Cartera de microcrédito,7,6,7874137,
710260,Cartera de crédito de vivienda de interés social y público,7,6,0,
710261,Cartera de crédito educativo,7,6,0,
710265,Cartera de créditos refinanciada,7,6,0,
710270,Cartera de créditos reestructurada,7,6,0,
710275,Bienes muebles,7,6,0,
710280,Bienes inmuebles,7,6,0,
710290,OTROS ACTIVOS,7,6,0,
7103,Activos castigados,7,4,2102632.08,
710305,INVERSIONES,7,6,0,
710310,CARTERA DE CRÉDITOS,7,6,1772684.95,
710315,DEUDORES POR ACEPTACIÓN,7,6,0,
710320,CUENTAS POR COBRAR,7,6,312230.43,
710325,"BIENES REALIZABLES, ADJUDICADOS POR PAGO, DE ARRENDAMIENTO MERCANTIL Y NO UTILIZADOS POR LA INSTITUCIÓN",7,6,0,
710330,OTROS ACTIVOS,7,6,17716.7,
7104,Líneas de crédito no utilizadas,7,4,350000,
710405,Del país,7,6,350000,
710410,Del exterior,7,6,0,
7105,Operaciones activas con empresas vinculadas,7,4,1224559.91,
710505,INVERSIONES,7,6,0,
710510,CARTERA DE CRÉDITOS,7,6,1224559.91,
710515,DEUDORES POR ACEPTACIÓN,7,6,0,
710520,CUENTAS POR COBRAR,7,6,0,
710525,"BIENES REALIZABLES, ADJUDICADOS POR PAGO, DE ARRENDAMIENTO MERCANTIL Y NO UTILIZADOS POR LA INSTITUCIÓN",7,6,0,
710530,OTROS ACTIVOS,7,6,0,
710535,Operaciones contingentes,7,6,0,
7106,Operaciones activas con entidades del grupo financiero,7,4,0,
710605,INVERSIONES,7,6,0,
710610,CARTERA DE CRÉDITOS,7,6,0,
710615,DEUDORES POR ACEPTACIÓN,7,6,0,
710620,CUENTAS POR COBRAR,7,6,0,
710625,"Bienes realizables, adjudicados por pago y arrendamiento mercantil",7,6,0,
710630,OTROS ACTIVOS,7,6,0,
710635,Operaciones contingentes,7,6,0,
7107,Cartera de créditos y otros activos en demanda judicial,7,4,293561.83,
710705,Cartera de crédito productivo,7,6,7,
710710,Cartera de crédito de consumo,7,6,85272.43,
710715,Cartera de créditos Inmobiliario,7,6,1,
710720,Cartera de microcrédito,7,6,208281.4,
710740,Cartera de crédito de vivienda de interés social y público,7,6,0,
710741,Cartera de crédito educativo,7,6,0,
710745,Cartera de créditos refinanciada,7,6,0,
710750,Cartera de créditos reestructurada,7,6,0,
710755,INVERSIONES,7,6,0,
710760,CUENTAS POR COBRAR,7,6,0,
710790,OTROS ACTIVOS,7,6,0,
7108,Cartera comprada a entidades en liquidación o adquirida por procesos de fusión,7,4,10446.19,
710805,Provisión diferida cartera comprada a entidades en liquidación o adquirida por procesos de fusión,7,6,0,
710810,Saldo cartera comprada a entidades en liquidación o adquirida por procesos de fusión,7,6,10446.19,
7109,"Intereses, comisiones e ingresos en suspenso",7,4,3591101.17,
710905,Cartera de crédito productivo,7,6,25267.82,
710910,Cartera de crédito de consumo,7,6,299767.97,
710915,Cartera de crédito inmobiliario,7,6,12497.66,
710920,Cartera de microcrédito,7,6,442476.91,
710940,Cartera de crédito de vivienda de interés social y público,7,6,0,
710941,Cartera de crédito educativo,7,6,0,
710945,Cartera de créditos refinanciada,7,6,13057.61,
710950,Cartera de créditos reestructurada,7,6,51052.87,
710990,Otros,7,6,2746980.33,
7110,Contrato de arrendamiento mercantil financiero,7,4,0,
711005,Cánones por recibir,7,6,0,
711010,Opción en compra,7,6,0,
711015,Descuentos concedidos,7,6,0,
7111,Activos adquiridos por procesos de fusión,7,4,0,
711105,INVERSIONES,7,6,0,
711110,Cuentas por cobrar sujetas a provisión,7,6,0,
711115,Otros activos sujetos a provisión,7,6,0,
711120,Provisión diferida,7,6,0,
7113,Inversiones por vencimiento,7,4,0,
711305,Corto plazo,7,6,0,
711310,Largo plazo,7,6,0,
7117,Cartera entregada para procesos de titularización,7,4,3508726.37,
711710,Cartera de crédito productivo,7,6,0,
711720,Cartera de crédito de consumo,7,6,3508726.37,
711730,Cartera de crédito de vivienda de interés social y público,7,6,0,
711735,Cartera de créditos Inmobiliario,7,6,0,
711740,Cartera de microcréditos,7,6,0,
711745,Cartera de créditos educativo,7,6,0,
7190,Otras cuentas de orden deudoras,7,4,3894288.97,
719005,Cobertura de seguros,7,6,3894288.97,
719010,Multas e impuestos en reclamo,7,6,0,
719015,Títulos por emitir,7,6,0,
719020,Títulos emitidos no vendidos,7,6,0,
719025,Títulos propia emisión recomprados,7,6,0,
719035,Títulos y cupones por incinerar,7,6,0,
719045,Títulos de inversiones comprados con pacto de reventa,7,6,0,
719050,Prima en compra de cartera,7,6,0,
719090,Otras cuentas de orden,7,6,0,
74,CUENTAS DE ORDEN ACREEDORAS,7,2,237814424.79,
7401,Valores y bienes recibidos de terceros,7,4,233045440.79,
740105,En cobranza,7,6,0,
740110,Documentos en garantía,7,6,166370951.04,
740115,Valores fiduciarios en garantía,7,6,0,
740120,Bienes inmuebles en garantía,7,6,60194143.18,
740125,Otros bienes en garantía,7,6,5613371.38,
740130,En custodia,7,6,866975.19,
740135,En administración,7,6,0,
740140,En comodato,7,6,0,
740150,Cartera de crédito productivo en administración,7,6,0,
740160,Cartera de crédito consumo en administración,7,6,0,
740170,Cartera de crédito de vivienda de interés social y público en administración,7,6,0,
740175,Cartera de crédito inmobiliario en administración,7,6,0,
740180,Cartera de microcréditos en administración,7,6,0,
740185,Cartera de crédito educativo en administración,7,6,0,
7402,Operaciones pasivas con empresas vinculadas,7,4,0,
740205,OBLIGACIONES CON EL PÚBLICO,7,6,0,
740210,Obligaciones interfinancieras,7,6,0,
740215,OBLIGACIONES INMEDIATAS,7,6,0,
740220,ACEPTACIONES EN CIRCULACIÓN,7,6,0,
740225,CUENTAS POR PAGAR,7,6,0,
740230,Obligaciones financieras,7,6,0,
740235,VALORES EN CIRCULACIÓN,7,6,0,
740245,OTROS PASIVOS,7,6,0,
740250,Contingentes,7,6,0,
7403,Operaciones Pasivas con empresas subsidiarias y afiliadas,7,4,0,
